Source,Target,Weight
unhealthy,thin,1
thin,unhealthy,1
was boring,basketball practice,1
basketball practice,was boring,1
was boring,soccer practice,1
soccer practice,was boring,1
wasnt strenuous,basketball practice,1
basketball practice,wasnt strenuous,1
wasnt strenuous,soccer practice,1
soccer practice,wasnt strenuous,1
fertilized,potatoes,1
potatoes,fertilized,1
fertilized,tomatoes,1
tomatoes,fertilized,1
impotent,potatoes,1
potatoes,impotent,1
impotent,tomatoes,1
tomatoes,impotent,1
a risk taker,Amy,1
Amy,a risk taker,1
a risk taker,Rebecca,1
Rebecca,a risk taker,1
conservative,Amy,1
Amy,conservative,1
conservative,Rebecca,1
Rebecca,conservative,1
country,Eric,1
Eric,country,1
country,Ian,1
Ian,country,1
joined,Eric,1
Eric,joined,1
joined,Ian,1
Ian,joined,1
left,Eric,1
Eric,left,1
left,Ian,1
Ian,left,1
marines,Eric,1
Eric,marines,1
marines,Ian,1
Ian,marines,1
empty,basket,1
basket,empty,1
empty,oven,1
oven,empty,1
full,basket,1
basket,full,1
full,oven,1
oven,full,1
new,bowl,1
bowl,new,1
new,food,1
food,new,1
old,bowl,1
bowl,old,1
old,food,1
food,old,1
helps,Kayla,1
Kayla,helps,1
helps,Sarah,1
Sarah,helps,1
people,Kayla,1
Kayla,people,1
people,Sarah,1
Sarah,people,1
was,Kayla,1
Kayla,was,1
was,Sarah,1
Sarah,was,1
strong,Jason,1
Jason,strong,1
strong,William,1
William,strong,1
weak,Jason,1
Jason,weak,1
weak,William,1
William,weak,1
girl,bride,1
bride,girl,1
girl,groom,1
groom,girl,1
great personality,bride,1
bride,great personality,1
great personality,groom,1
groom,great personality,1
guy,bride,1
bride,guy,1
guy,groom,1
groom,guy,1
large wallet,bride,1
bride,large wallet,1
large wallet,groom,1
groom,large wallet,1
calm,Benjamin,1
Benjamin,calm,1
calm,Eric,1
Eric,calm,1
nervous,Benjamin,1
Benjamin,nervous,1
nervous,Eric,1
Eric,nervous,1
heavy,Sun,1
Sun,heavy,1
heavy,Top,1
Top,heavy,1
hot,Sun,1
Sun,hot,1
hot,Top,1
Top,hot,1
essential,endurance,1
endurance,essential,1
essential,skill,1
skill,essential,1
useless,endurance,1
endurance,useless,1
useless,skill,1
skill,useless,1
apologized,Adam,1
Adam,apologized,1
apologized,Michael,1
Michael,apologized,1
cried,Adam,1
Adam,cried,1
cried,Michael,1
Michael,cried,1
depleated,bowl,1
bowl,depleated,1
depleated,container,1
container,depleated,1
filled,bowl,1
bowl,filled,1
filled,container,1
container,filled,1
neat,Leslie,1
Leslie,neat,1
neat,Randy,1
Randy,neat,1
sloppy,Leslie,1
Leslie,sloppy,1
sloppy,Randy,1
Randy,sloppy,1
a techie,Emily,1
Emily,a techie,1
a techie,Lindsey,1
Lindsey,a techie,1
old fashion,Emily,1
Emily,old fashion,1
old fashion,Lindsey,1
Lindsey,old fashion,1
envious,Dennis,1
Dennis,envious,1
envious,Ian,1
Ian,envious,1
pleased,Dennis,1
Dennis,pleased,1
pleased,Ian,1
Ian,pleased,1
the host,Kevin,1
Kevin,the host,1
the host,Nick,1
Nick,the host,1
thirsty,Kevin,1
Kevin,thirsty,1
thirsty,Nick,1
Nick,thirsty,1
Hairmask,Cynthia,1
Cynthia,Hairmask,1
Hairmask,Monica,1
Monica,Hairmask,1
hairmask,Cynthia,1
Cynthia,hairmask,1
hairmask,Monica,1
Monica,hairmask,1
mixed,Cynthia,1
Cynthia,mixed,1
mixed,Monica,1
Monica,mixed,1
wore,Cynthia,1
Cynthia,wore,1
wore,Monica,1
Monica,wore,1
constraining,cape,1
cape,constraining,1
constraining,necktie,1
necktie,constraining,1
liberating,cape,1
cape,liberating,1
liberating,necktie,1
necktie,liberating,1
cheap,diner,1
diner,cheap,1
cheap,restaurant,1
restaurant,cheap,1
expensive,diner,1
diner,expensive,1
expensive,restaurant,1
restaurant,expensive,1
cooler,house,1
house,cooler,1
cooler,yard,1
yard,cooler,1
hot,house,1
house,hot,1
hot,yard,1
yard,hot,1
active,Lindsey,1
Lindsey,active,1
active,Rebecca,1
Rebecca,active,1
disabled,Lindsey,1
Lindsey,disabled,1
disabled,Rebecca,1
Rebecca,disabled,1
old,Lindsey,1
Lindsey,old,1
old,Rebecca,1
Rebecca,old,1
young,Lindsey,1
Lindsey,young,1
young,Rebecca,1
Rebecca,young,1
although,Christine,1
Christine,although,1
although,Rachel,1
Rachel,although,1
because,Christine,1
Christine,because,1
because,Rachel,1
Rachel,because,1
bad,realities,1
realities,bad,1
bad,sitcoms,1
sitcoms,bad,1
good,realities,1
realities,good,1
good,sitcoms,1
sitcoms,good,1
hated,Natalie,1
Natalie,hated,1
hated,Rachel,1
Rachel,hated,1
liked,Natalie,1
Natalie,liked,1
liked,Rachel,1
Rachel,liked,1
because forgets,Amy,1
Amy,because forgets,1
because forgets,Jennifer,1
Jennifer,because forgets,1
since remembers,Amy,1
Amy,since remembers,1
since remembers,Jennifer,1
Jennifer,since remembers,1
borrowed,Hunter,1
Hunter,borrowed,1
borrowed,Joel,1
Joel,borrowed,1
his,Hunter,1
Hunter,his,1
his,Joel,1
Joel,his,1
lent,Hunter,1
Hunter,lent,1
lent,Joel,1
Joel,lent,1
s,Hunter,1
Hunter,s,1
s,Joel,1
Joel,s,1
failed,Betty,1
Betty,failed,1
failed,Tanya,1
Tanya,failed,1
passed,Betty,1
Betty,passed,1
passed,Tanya,1
Tanya,passed,1
a toddler,Betty,1
Betty,a toddler,1
a toddler,Cynthia,1
Cynthia,a toddler,1
the parent,Betty,1
Betty,the parent,1
the parent,Cynthia,1
Cynthia,the parent,1
boring,basketball,1
basketball,boring,1
boring,soccer,1
soccer,boring,1
entertaining,basketball,1
basketball,entertaining,1
entertaining,soccer,1
soccer,entertaining,1
in,garbage can,1
garbage can,in,1
in,recycle bin,1
recycle bin,in,1
out of,garbage can,1
garbage can,out of,1
out of,recycle bin,1
recycle bin,out of,1
high,party,1
party,high,1
high,wedding,1
wedding,high,1
low,party,1
party,low,1
low,wedding,1
wedding,low,1
and,Megan,1
Megan,and,1
and,Sarah,1
Sarah,and,1
but,Megan,1
Megan,but,1
but,Sarah,1
Sarah,but,1
figure out the,Megan,1
Megan,figure out the,1
figure out the,Sarah,1
Sarah,figure out the,1
keep it a,Megan,1
Megan,keep it a,1
keep it a,Sarah,1
Sarah,keep it a,1
chronically,Joseph,1
Joseph,chronically,1
chronically,Steven,1
Steven,chronically,1
only temporary,Joseph,1
Joseph,only temporary,1
only temporary,Steven,1
Steven,only temporary,1
struggling,Jessica,1
Jessica,struggling,1
struggling,Samantha,1
Samantha,struggling,1
unimpressed,Jessica,1
Jessica,unimpressed,1
unimpressed,Samantha,1
Samantha,unimpressed,1
adult,Megan,1
Megan,adult,1
adult,Natalie,1
Natalie,adult,1
child,Megan,1
Megan,child,1
child,Natalie,1
Natalie,child,1
inferior,Aaron,1
Aaron,inferior,1
inferior,Craig,1
Craig,inferior,1
superior,Aaron,1
Aaron,superior,1
superior,Craig,1
Craig,superior,1
field,Christine,1
Christine,field,1
field,Jennifer,1
Jennifer,field,1
topic,Christine,1
Christine,topic,1
topic,Jennifer,1
Jennifer,topic,1
was working,Christine,1
Christine,was working,1
was working,Jennifer,1
Jennifer,was working,1
wasnt as knowledgeable,Christine,1
Christine,wasnt as knowledgeable,1
wasnt as knowledgeable,Jennifer,1
Jennifer,wasnt as knowledgeable,1
bowed,Elena,1
Elena,bowed,1
bowed,Natalie,1
Natalie,bowed,1
clapped,Elena,1
Elena,clapped,1
clapped,Natalie,1
Natalie,clapped,1
ignorant,Emily,1
Emily,ignorant,1
ignorant,Natalie,1
Natalie,ignorant,1
knowledgeable,Emily,1
Emily,knowledgeable,1
knowledgeable,Natalie,1
Natalie,knowledgeable,1
although,bread,1
bread,although,1
although,cake,1
cake,although,1
because,bread,1
bread,because,1
because,cake,1
cake,because,1
although,Christine,1
Christine,although,1
although,Monica,1
Monica,although,1
so,Christine,1
Christine,so,1
so,Monica,1
Monica,so,1
frivolous,Ian,1
Ian,frivolous,1
frivolous,William,1
William,frivolous,1
practical,Ian,1
Ian,practical,1
practical,William,1
William,practical,1
covered,arms,1
arms,covered,1
covered,legs,1
legs,covered,1
exposed,arms,1
arms,exposed,1
exposed,legs,1
legs,exposed,1
hated,Sarah,1
Sarah,hated,1
hated,Victoria,1
Victoria,hated,1
loved,Sarah,1
Sarah,loved,1
loved,Victoria,1
Victoria,loved,1
in,Kevin,1
Kevin,in,1
in,Neil,1
Neil,in,1
out,Kevin,1
Kevin,out,1
out,Neil,1
Neil,out,1
inside,Amy,1
Amy,inside,1
inside,Laura,1
Laura,inside,1
outside,Amy,1
Amy,outside,1
outside,Laura,1
Laura,outside,1
big,equipment,1
equipment,big,1
big,van,1
van,big,1
small,equipment,1
equipment,small,1
small,van,1
van,small,1
prepared,quiz,1
quiz,prepared,1
prepared,test,1
test,prepared,1
unprepared,quiz,1
quiz,unprepared,1
unprepared,test,1
test,unprepared,1
and,Dennis,1
Dennis,and,1
and,Leslie,1
Leslie,and,1
attractive,Dennis,1
Dennis,attractive,1
attractive,Leslie,1
Leslie,attractive,1
but,Dennis,1
Dennis,but,1
but,Leslie,1
Leslie,but,1
easy,Dennis,1
Dennis,easy,1
easy,Leslie,1
Leslie,easy,1
hard,Dennis,1
Dennis,hard,1
hard,Leslie,1
Leslie,hard,1
nervous,Dennis,1
Dennis,nervous,1
nervous,Leslie,1
Leslie,nervous,1
less,lego set,1
lego set,less,1
less,tablet,1
tablet,less,1
more,lego set,1
lego set,more,1
more,tablet,1
tablet,more,1
fragrant,Hunter,1
Hunter,fragrant,1
fragrant,Nick,1
Nick,fragrant,1
stinky,Hunter,1
Hunter,stinky,1
stinky,Nick,1
Nick,stinky,1
halibut,Donald,1
Donald,halibut,1
halibut,Logan,1
Logan,halibut,1
roast chicken,Donald,1
Donald,roast chicken,1
roast chicken,Logan,1
Logan,roast chicken,1
clean,Kenneth,1
Kenneth,clean,1
clean,Michael,1
Michael,clean,1
happy,Kenneth,1
Kenneth,happy,1
happy,Michael,1
Michael,happy,1
scribble,Kenneth,1
Kenneth,scribble,1
scribble,Michael,1
Michael,scribble,1
unhappy,Kenneth,1
Kenneth,unhappy,1
unhappy,Michael,1
Michael,unhappy,1
her,Jessica,1
Jessica,her,1
her,Rebecca,1
Rebecca,her,1
needs some,Jessica,1
Jessica,needs some,1
needs some,Rebecca,1
Rebecca,needs some,1
wants to,Jessica,1
Jessica,wants to,1
wants to,Rebecca,1
Rebecca,wants to,1
car,Joel,1
Joel,car,1
car,Neil,1
Neil,car,1
drove,Joel,1
Joel,drove,1
drove,Neil,1
Neil,drove,1
flew,Joel,1
Joel,flew,1
flew,Neil,1
Neil,flew,1
plane,Joel,1
Joel,plane,1
plane,Neil,1
Neil,plane,1
a flip,Kayla,1
Kayla,a flip,1
a flip,Lindsey,1
Lindsey,a flip,1
an iPhoneXR,Kayla,1
Kayla,an iPhoneXR,1
an iPhoneXR,Lindsey,1
Lindsey,an iPhoneXR,1
tastier,oven,1
oven,tastier,1
tastier,stove,1
stove,tastier,1
unappetizing,oven,1
oven,unappetizing,1
unappetizing,stove,1
stove,unappetizing,1
less thorough,insurance agent,1
insurance agent,less thorough,1
less thorough,medical doctor,1
medical doctor,less thorough,1
more careful,insurance agent,1
insurance agent,more careful,1
more careful,medical doctor,1
medical doctor,more careful,1
maker,Angela,1
Angela,maker,1
maker,Lindsey,1
Lindsey,maker,1
wearer,Angela,1
Angela,wearer,1
wearer,Lindsey,1
Lindsey,wearer,1
fit perfectly,plant,1
plant,fit perfectly,1
fit perfectly,tree,1
tree,fit perfectly,1
was out of place,plant,1
plant,was out of place,1
was out of place,tree,1
tree,was out of place,1
during,Patricia,1
Patricia,during,1
during,Sarah,1
Sarah,during,1
early to watch,Patricia,1
Patricia,early to watch,1
early to watch,Sarah,1
Sarah,early to watch,1
left,Patricia,1
Patricia,left,1
left,Sarah,1
Sarah,left,1
stayed at,Patricia,1
Patricia,stayed at,1
stayed at,Sarah,1
Sarah,stayed at,1
focused,armchair,1
armchair,focused,1
focused,bed,1
bed,focused,1
sleepy,armchair,1
armchair,sleepy,1
sleepy,bed,1
bed,sleepy,1
less,Lindsey,1
Lindsey,less,1
less,Patricia,1
Patricia,less,1
more,Lindsey,1
Lindsey,more,1
more,Patricia,1
Patricia,more,1
got,Brian,1
Brian,got,1
got,Kenneth,1
Kenneth,got,1
was denied,Brian,1
Brian,was denied,1
was denied,Kenneth,1
Kenneth,was denied,1
is being,Betty,1
Betty,is being,1
is being,Erin,1
Erin,is being,1
student,Betty,1
Betty,student,1
student,Erin,1
Erin,student,1
teacher,Betty,1
Betty,teacher,1
teacher,Erin,1
Erin,teacher,1
twenty,Jessica,1
Jessica,twenty,1
twenty,Laura,1
Laura,twenty,1
zero,Jessica,1
Jessica,zero,1
zero,Laura,1
Laura,zero,1
higher,Carrie,1
Carrie,higher,1
higher,Megan,1
Megan,higher,1
lower,Carrie,1
Carrie,lower,1
lower,Megan,1
Megan,lower,1
didnt use,Leslie,1
Leslie,didnt use,1
didnt use,Robert,1
Robert,didnt use,1
used,Leslie,1
Leslie,used,1
used,Robert,1
Robert,used,1
empty,mug,1
mug,empty,1
empty,pot,1
pot,empty,1
full,mug,1
mug,full,1
full,pot,1
pot,full,1
a pessimist,Amy,1
Amy,a pessimist,1
a pessimist,Sarah,1
Sarah,a pessimist,1
an optimist,Amy,1
Amy,an optimist,1
an optimist,Sarah,1
Sarah,an optimist,1
rough,floor,1
floor,rough,1
rough,skin,1
skin,rough,1
smooth,floor,1
floor,smooth,1
smooth,skin,1
skin,smooth,1
powerful,oil,1
oil,powerful,1
powerful,salt,1
salt,powerful,1
useless,oil,1
oil,useless,1
useless,salt,1
salt,useless,1
hated,Jessica,1
Jessica,hated,1
hated,Laura,1
Laura,hated,1
liked,Jessica,1
Jessica,liked,1
liked,Laura,1
Laura,liked,1
gets,Kayla,1
Kayla,gets,1
gets,Rachel,1
Rachel,gets,1
hates getting,Kayla,1
Kayla,hates getting,1
hates getting,Rachel,1
Rachel,hates getting,1
is a chef,Mary,1
Mary,is a chef,1
is a chef,Samantha,1
Samantha,is a chef,1
wants to get it right,Mary,1
Mary,wants to get it right,1
wants to get it right,Samantha,1
Samantha,wants to get it right,1
didnt have,Hunter,1
Hunter,didnt have,1
didnt have,Joel,1
Joel,didnt have,1
had,Hunter,1
Hunter,had,1
had,Joel,1
Joel,had,1
high grade,Hunter,1
Hunter,high grade,1
high grade,Joel,1
Joel,high grade,1
more effective,hormones,1
hormones,more effective,1
more effective,steroids,1
steroids,more effective,1
not working,hormones,1
hormones,not working,1
not working,steroids,1
steroids,not working,1
fragile,baseball,1
baseball,fragile,1
fragile,window,1
window,fragile,1
strong,baseball,1
baseball,strong,1
strong,window,1
window,strong,1
could use,Amy,1
Amy,could use,1
could use,Emily,1
Emily,could use,1
is,Amy,1
Amy,is,1
is,Emily,1
Emily,is,1
high,Angela,1
Angela,high,1
high,Erin,1
Erin,high,1
low,Angela,1
Angela,low,1
low,Erin,1
Erin,low,1
cashier,Elena,1
Elena,cashier,1
cashier,Mary,1
Mary,cashier,1
housekeeper,Elena,1
Elena,housekeeper,1
housekeeper,Mary,1
Mary,housekeeper,1
but couldnt,Christine,1
Christine,but couldnt,1
but couldnt,Mary,1
Mary,but couldnt,1
so asked for,Christine,1
Christine,so asked for,1
so asked for,Mary,1
Mary,so asked for,1
stayed home,Angela,1
Angela,stayed home,1
stayed home,Maria,1
Maria,stayed home,1
went hiking,Angela,1
Angela,went hiking,1
went hiking,Maria,1
Maria,went hiking,1
politics,Christopher,1
Christopher,politics,1
politics,Kenneth,1
Kenneth,politics,1
romance,Christopher,1
Christopher,romance,1
romance,Kenneth,1
Kenneth,romance,1
be stopped,Brett,1
Brett,be stopped,1
be stopped,Randy,1
Randy,be stopped,1
have blood,Brett,1
Brett,have blood,1
have blood,Randy,1
Randy,have blood,1
sadist,Brett,1
Brett,sadist,1
sadist,Randy,1
Randy,sadist,1
villain,Brett,1
Brett,villain,1
villain,Randy,1
Randy,villain,1
narrow,ball,1
ball,narrow,1
narrow,basket,1
basket,narrow,1
wide,ball,1
ball,wide,1
wide,basket,1
basket,wide,1
destroyed,seat,1
seat,destroyed,1
destroyed,tire,1
tire,destroyed,1
still intact,seat,1
seat,still intact,1
still intact,tire,1
tire,still intact,1
decadent,brownies,1
brownies,decadent,1
decadent,cookies,1
cookies,decadent,1
plain,brownies,1
brownies,plain,1
plain,cookies,1
cookies,plain,1
foreigner,Christine,1
Christine,foreigner,1
foreigner,Samantha,1
Samantha,foreigner,1
native,Christine,1
Christine,native,1
native,Samantha,1
Samantha,native,1
cant handle the,Mary,1
Mary,cant handle the,1
cant handle the,Victoria,1
Victoria,cant handle the,1
handles,Mary,1
Mary,handles,1
handles,Victoria,1
Victoria,handles,1
very well,Mary,1
Mary,very well,1
very well,Victoria,1
Victoria,very well,1
cleaner,floors,1
floors,cleaner,1
cleaner,walls,1
walls,cleaner,1
dirtier,floors,1
floors,dirtier,1
dirtier,walls,1
walls,dirtier,1
he,floors,1
floors,he,1
he,walls,1
walls,he,1
we,floors,1
floors,we,1
we,walls,1
walls,we,1
Cape Codder,Christopher,1
Christopher,Cape Codder,1
Cape Codder,Donald,1
Donald,Cape Codder,1
cold beer,Christopher,1
Christopher,cold beer,1
cold beer,Donald,1
Donald,cold beer,1
high,Katrina,1
Katrina,high,1
high,Monica,1
Monica,high,1
low,Katrina,1
Katrina,low,1
low,Monica,1
Monica,low,1
offered,Felicia,1
Felicia,offered,1
offered,Tanya,1
Tanya,offered,1
ordered them,Felicia,1
Felicia,ordered them,1
ordered them,Tanya,1
Tanya,ordered them,1
was busy with work,Aaron,1
Aaron,was busy with work,1
was busy with work,Joel,1
Joel,was busy with work,1
won the only ticket,Aaron,1
Aaron,won the only ticket,1
won the only ticket,Joel,1
Joel,won the only ticket,1
dry,muffins,1
muffins,dry,1
dry,scones,1
scones,dry,1
flavorful,muffins,1
muffins,flavorful,1
flavorful,scones,1
scones,flavorful,1
compressed,machine,1
machine,compressed,1
compressed,wood,1
wood,compressed,1
sluggish,machine,1
machine,sluggish,1
sluggish,wood,1
wood,sluggish,1
consoled,Neil,1
Neil,consoled,1
consoled,Nelson,1
Nelson,consoled,1
shouted at,Neil,1
Neil,shouted at,1
shouted at,Nelson,1
Nelson,shouted at,1
bulky,hair,1
hair,bulky,1
bulky,hat,1
hat,bulky,1
compact,hair,1
hair,compact,1
compact,hat,1
hat,compact,1
lost,farms,1
farms,lost,1
lost,restaurants,1
restaurants,lost,1
saved,farms,1
farms,saved,1
saved,restaurants,1
restaurants,saved,1
large,cutting board,1
cutting board,large,1
large,sink,1
sink,large,1
small,cutting board,1
cutting board,small,1
small,sink,1
sink,small,1
sharp,chainsaw,1
chainsaw,sharp,1
sharp,wood,1
wood,sharp,1
weak,chainsaw,1
chainsaw,weak,1
weak,wood,1
wood,weak,1
his,Jessica,1
Jessica,his,1
his,Megan,1
Megan,his,1
was accepted,Jessica,1
Jessica,was accepted,1
was accepted,Megan,1
Megan,was accepted,1
with the,Jessica,1
Jessica,with the,1
with the,Megan,1
Megan,with the,1
deadly,Diet,1
Diet,deadly,1
deadly,Disease,1
Disease,deadly,1
very poor,Diet,1
Diet,very poor,1
very poor,Disease,1
Disease,very poor,1
comfortable,Michael,1
Michael,comfortable,1
comfortable,Randy,1
Randy,comfortable,1
uncomfortable,Michael,1
Michael,uncomfortable,1
uncomfortable,Randy,1
Randy,uncomfortable,1
large,bag,1
bag,large,1
large,garbage,1
garbage,large,1
small,bag,1
bag,small,1
small,garbage,1
garbage,small,1
did not like,Dennis,1
Dennis,did not like,1
did not like,Nelson,1
Nelson,did not like,1
liked,Dennis,1
Dennis,liked,1
liked,Nelson,1
Nelson,liked,1
hated,Mary,1
Mary,hated,1
hated,Patricia,1
Patricia,hated,1
loved,Mary,1
Mary,loved,1
loved,Patricia,1
Patricia,loved,1
experienced,Brett,1
Brett,experienced,1
experienced,William,1
William,experienced,1
failing,Brett,1
Brett,failing,1
failing,William,1
William,failing,1
inexperienced,Brett,1
Brett,inexperienced,1
inexperienced,William,1
William,inexperienced,1
successful,Brett,1
Brett,successful,1
successful,William,1
William,successful,1
no,Jessica,1
Jessica,no,1
no,Rachel,1
Rachel,no,1
some,Jessica,1
Jessica,some,1
some,Rachel,1
Rachel,some,1
farther,Comcast,1
Comcast,farther,1
farther,Taco Bell,1
Taco Bell,farther,1
first,Comcast,1
Comcast,first,1
first,Taco Bell,1
Taco Bell,first,1
nearer,Comcast,1
Comcast,nearer,1
nearer,Taco Bell,1
Taco Bell,nearer,1
second,Comcast,1
Comcast,second,1
second,Taco Bell,1
Taco Bell,second,1
a,dad,1
dad,a,1
a,mom,1
mom,a,1
he,dad,1
dad,he,1
he,mom,1
mom,he,1
job,dad,1
dad,job,1
job,mom,1
mom,job,1
she,dad,1
dad,she,1
she,mom,1
mom,she,1
stories,dad,1
dad,stories,1
stories,mom,1
mom,stories,1
loose,handle,1
handle,loose,1
loose,knob,1
knob,loose,1
secure,handle,1
handle,secure,1
secure,knob,1
knob,secure,1
party,Jessica,1
Jessica,party,1
party,Kayla,1
Kayla,party,1
study,Jessica,1
Jessica,study,1
study,Kayla,1
Kayla,study,1
harder,Derrick,1
Derrick,harder,1
harder,Kyle,1
Kyle,harder,1
softer,Derrick,1
Derrick,softer,1
softer,Kyle,1
Kyle,softer,1
employee,Carrie,1
Carrie,employee,1
employee,Rachel,1
Rachel,employee,1
employer,Carrie,1
Carrie,employer,1
employer,Rachel,1
Rachel,employer,1
lost,Donald,1
Donald,lost,1
lost,Kenneth,1
Kenneth,lost,1
won,Donald,1
Donald,won,1
won,Kenneth,1
Kenneth,won,1
bad,Hunter,1
Hunter,bad,1
bad,Leslie,1
Leslie,bad,1
fine,Hunter,1
Hunter,fine,1
fine,Leslie,1
Leslie,fine,1
didnt have any,Benjamin,1
Benjamin,didnt have any,1
didnt have any,Joel,1
Joel,didnt have any,1
had a few,Benjamin,1
Benjamin,had a few,1
had a few,Joel,1
Joel,had a few,1
heavier,splint,1
splint,heavier,1
heavier,wrap,1
wrap,heavier,1
lighter,splint,1
splint,lighter,1
lighter,wrap,1
wrap,lighter,1
extensive,Carrie,1
Carrie,extensive,1
extensive,Natalie,1
Natalie,extensive,1
limited,Carrie,1
Carrie,limited,1
limited,Natalie,1
Natalie,limited,1
less,slippers,1
slippers,less,1
less,sneakers,1
sneakers,less,1
more,slippers,1
slippers,more,1
more,sneakers,1
sneakers,more,1
cold,grill,1
grill,cold,1
cold,stovetop,1
stovetop,cold,1
hot,grill,1
grill,hot,1
hot,stovetop,1
stovetop,hot,1
a guest,Patricia,1
Patricia,a guest,1
a guest,Rebecca,1
Rebecca,a guest,1
present,Patricia,1
Patricia,present,1
present,Rebecca,1
Rebecca,present,1
the bride,Patricia,1
Patricia,the bride,1
the bride,Rebecca,1
Rebecca,the bride,1
alive,plane,1
plane,alive,1
alive,tomboy,1
tomboy,alive,1
inanimate,plane,1
plane,inanimate,1
inanimate,tomboy,1
tomboy,inanimate,1
safe from,book,1
book,safe from,1
safe from,folder,1
folder,safe from,1
vulnerable to,book,1
book,vulnerable to,1
vulnerable to,folder,1
folder,vulnerable to,1
suggested,Adam,1
Adam,suggested,1
suggested,Kevin,1
Kevin,suggested,1
tried,Adam,1
Adam,tried,1
tried,Kevin,1
Kevin,tried,1
needy,Maria,1
Maria,needy,1
needy,Mary,1
Mary,needy,1
thoughtful,Maria,1
Maria,thoughtful,1
thoughtful,Mary,1
Mary,thoughtful,1
janitor,Elena,1
Elena,janitor,1
janitor,Kayla,1
Kayla,janitor,1
lawyer,Elena,1
Elena,lawyer,1
lawyer,Kayla,1
Kayla,lawyer,1
fresh,apple,1
apple,fresh,1
fresh,banana,1
banana,fresh,1
mushy,apple,1
apple,mushy,1
mushy,banana,1
banana,mushy,1
didnt know,Joel,1
Joel,didnt know,1
didnt know,Logan,1
Logan,didnt know,1
knew,Joel,1
Joel,knew,1
knew,Logan,1
Logan,knew,1
ignored,Aaron,1
Aaron,ignored,1
ignored,Brett,1
Brett,ignored,1
obeyed,Aaron,1
Aaron,obeyed,1
obeyed,Brett,1
Brett,obeyed,1
a lack,ballet,1
ballet,a lack,1
a lack,jitterbug,1
jitterbug,a lack,1
an abundance,ballet,1
ballet,an abundance,1
an abundance,jitterbug,1
jitterbug,an abundance,1
beautician,Derrick,1
Derrick,beautician,1
beautician,Kenneth,1
Kenneth,beautician,1
model,Derrick,1
Derrick,model,1
model,Kenneth,1
Kenneth,model,1
less,bed,1
bed,less,1
less,crib,1
crib,less,1
more,bed,1
bed,more,1
more,crib,1
crib,more,1
did not have,Adam,1
Adam,did not have,1
did not have,Samuel,1
Samuel,did not have,1
had,Adam,1
Adam,had,1
had,Samuel,1
Samuel,had,1
cheap,books,1
books,cheap,1
cheap,schools,1
schools,cheap,1
expensive,books,1
books,expensive,1
expensive,schools,1
schools,expensive,1
dryer,dryer,1
dryer,dryer,1
dryer,thrift store,1
thrift store,dryer,1
thrift store,dryer,1
dryer,thrift store,1
thrift store,thrift store,1
thrift store,thrift store,1
monkeys,Kyle,1
Kyle,monkeys,1
monkeys,Leslie,1
Leslie,monkeys,1
tigers,Kyle,1
Kyle,tigers,1
tigers,Leslie,1
Leslie,tigers,1
bad,Erin,1
Erin,bad,1
bad,Laura,1
Laura,bad,1
good,Erin,1
Erin,good,1
good,Laura,1
Laura,good,1
less,Christopher,1
Christopher,less,1
less,Ian,1
Ian,less,1
more,Christopher,1
Christopher,more,1
more,Ian,1
Ian,more,1
asked,Aaron,1
Aaron,asked,1
asked,Brett,1
Brett,asked,1
for,Aaron,1
Aaron,for,1
for,Brett,1
Brett,for,1
gave,Aaron,1
Aaron,gave,1
gave,Brett,1
Brett,gave,1
isnt good enough,car,1
car,isnt good enough,1
isnt good enough,card,1
card,isnt good enough,1
shows appreciation,car,1
car,shows appreciation,1
shows appreciation,card,1
card,shows appreciation,1
boring,board game,1
board game,boring,1
boring,figure,1
figure,boring,1
interesting,board game,1
board game,interesting,1
interesting,figure,1
figure,interesting,1
few,Joseph,1
Joseph,few,1
few,Kyle,1
Kyle,few,1
many,Joseph,1
Joseph,many,1
many,Kyle,1
Kyle,many,1
negative,Emily,1
Emily,negative,1
negative,Lindsey,1
Lindsey,negative,1
positive,Emily,1
Emily,positive,1
positive,Lindsey,1
Lindsey,positive,1
athletic,Jason,1
Jason,athletic,1
athletic,Joseph,1
Joseph,athletic,1
proud of him,Jason,1
Jason,proud of him,1
proud of him,Joseph,1
Joseph,proud of him,1
sure,Jason,1
Jason,sure,1
sure,Joseph,1
Joseph,sure,1
failed,Benjamin,1
Benjamin,failed,1
failed,William,1
William,failed,1
passed,Benjamin,1
Benjamin,passed,1
passed,William,1
William,passed,1
dull,book,1
book,dull,1
dull,movie,1
movie,dull,1
interesting,book,1
book,interesting,1
interesting,movie,1
movie,interesting,1
disappointed,Angela,1
Angela,disappointed,1
disappointed,Megan,1
Megan,disappointed,1
excited,Angela,1
Angela,excited,1
excited,Megan,1
Megan,excited,1
gave,Benjamin,1
Benjamin,gave,1
gave,Matthew,1
Matthew,gave,1
picked,Benjamin,1
Benjamin,picked,1
picked,Matthew,1
Matthew,picked,1
closed,cave,1
cave,closed,1
closed,house,1
house,closed,1
open,cave,1
cave,open,1
open,house,1
house,open,1
clash,Mexican recipe,1
Mexican recipe,clash,1
clash,Thai recipe,1
Thai recipe,clash,1
harmonize,Mexican recipe,1
Mexican recipe,harmonize,1
harmonize,Thai recipe,1
Thai recipe,harmonize,1
less,cake,1
cake,less,1
less,cupcake,1
cupcake,less,1
more,cake,1
cake,more,1
more,cupcake,1
